"WINE_NUM","WINE_TITLE","WINENERY","WINE_GRAPES","WINE_REGIONS","WINE_ALLERGENS","WINETYPE","WINE_REGION","WINE_COUNTRY","WINE_PRICE","WINE_ALCOHOL","WINESTYLE","WINE_IMAGENAME"
332,"Hey Ros? Malbec2018","Mat?as Riccitelli","Malbec","Argentina / Mendoza","Contains sulfites","Ros? wine","Mendoza","Argentina",40000,,"","DrS0Y_lFQfidRaFycqMWEA_pb_x600.png"
333,"Reserva Malbec2005","Terrazas de los Andes","Malbec","Argentina / Mendoza","Contains sulfites","Red wine","Mendoza","Argentina",38505,,"Argentinian Malbec","QYlq3ECtRh-5C8mNKzAFCg_pb_x600.png"
334,"Cosecha2017","Hacienda Monasterio","100% Tempranillo","Spain / Castilla y Le?n / Ribera del Duero","Contains sulfites","Red wine","Ribera del Duero","Spain",97064,15,"Spanish Ribera Del Duero Red","gQ-iYTkHQRuzEObQ4ASLjw_pb_x600.png"
335,"Cosecha2018","Hacienda Monasterio","100% Merlot","Spain / Castilla y Le?n / Ribera del Duero","Contains sulfites","Red wine","Ribera del Duero","Spain",43907,15,"Spanish Ribera Del Duero Red","gQ-iYTkHQRuzEObQ4ASLjw_pb_x600.png"
336,"Lalande-de-Pomerol2018","Ch?teau La Fleur de Bo?ard","100% Merlot","France / Bordeaux / Libournais / Lalande-de-Pomerol","Contains sulfites","Red wine","Lalande-de-Pomerol","France",51213,14.5,"Bordeaux Libournais Red","s_RjfSJDT_iv9KJKkthL-g_pb_x600.png"
337,"Arnau Oller Selecci? de la Familia2016","Oller del Mas","100% Merlot","Spain / Catalunya / Pla de Bages","Contains sulfites","Red wine","Pla de Bages","Spain",44376,,"Spanish Red","PzzluSYtRSOr2D37MEav8g_pb_x600.png"
338,"Pauillac de Latour2010","Ch?teau Latour","100% Cabernet Sauvignon","France / Bordeaux / M?doc / Pauillac","Contains sulfites","Red wine","Pauillac","France",68776,13.5,"Bordeaux Pauillac","628--N2ISnyvIm9IayBzrw_pb_x600.png"
339,"L'Hospitalet de Gazin Pomerol2016","Ch?teau Gazin","100% Merlot","France / Bordeaux / Libournais / Pomerol","Contains sulfites","Red wine","Pomerol","France",61671,14,"Bordeaux Pomerol","w415ZVJcTWCXgGXjug-pGg_pb_x600.png"
340,"Pomerol2015","Ch?teau La Grave (Trigant de Boisset)","100% Merlot","France / Bordeaux / Libournais / Pomerol","Contains sulfites, egg allergens, milk allergens","Red wine","Pomerol","France",66296,14.5,"Bordeaux Pomerol","2amQyr3ZR0atpJ0ZUHNzkQ_pb_x600.png"
341,"Virginie de Valandraud Saint-?milion Grand Cru2016","Ch?teau Valandraud","Merlot","France / Bordeaux / Libournais / Saint-?milion / Saint-?milion Grand Cru","Contains sulfites","Red wine","Saint-?milion Grand Cru","France",74340,13,"Bordeaux Saint-?milion","vkpC_jDrT0K5JXievmQvXA_pb_x600.png"
342,"Saint-?milion Grand Cru (Grand Cru Class?)2017","Ch?teau Fonroque","100% Merlot","France / Bordeaux / Libournais / Saint-?milion / Saint-?milion Grand Cru","Contains sulfites","Red wine","Saint-?milion Grand Cru","France",64084,14,"Bordeaux Saint-?milion","F-kdjMeiT5SzCcd0FTs1VA_pb_x600.png"
343,"Pomerol2017","Ch?teau Lafleur-Gazin","100% Merlot","France / Bordeaux / Libournais / Pomerol","Contains sulfites","Red wine","Pomerol","France",70519,13,"Bordeaux Pomerol","rScZbuwbT0OED3y6hBf5ig_pb_x600.png"
344,"Hipperia Red Blend2017","Pago de Vallegarc?a","55% Cabernet Sauvignon, 35% Cabernet Franc, 9% Merlot, 1% Petit Verdot","Spain / Castilla","Contains sulfites","Red wine","Castilla","Spain",38879,15,"Spanish Red","L1nQMYl8SxaWfHo5u-drOg_pb_x600.png"
345,"Merlot Unfiltered2002","Newton","Merlot","United States / California / North Coast / Napa County / Napa Valley","Contains sulfites","Red wine","Napa Valley","United States",97275,,"Californian Merlot","Yu0gmUfSRUSAIFwn97XjFw_pb_x600.png"
346,"Harmonie du Soir2012","Puriri Hills","100% Merlot","New Zealand / North Island / Auckland","Contains sulfites","Red wine","Auckland","New Zealand",74254,,"","hVrn4wg1SCemXFR_VobInw_pb_x600.png"
347,"Saint-?milion Grand Cru (Grand Cru Class?)2007","Ch?teau La Serre","Merlot","France / Bordeaux / Libournais / Saint-?milion / Saint-?milion Grand Cru","Contains sulfites, egg allergens, milk allergens","Red wine","Saint-?milion Grand Cru","France",55370,13.5,"Bordeaux Saint-?milion","kqnLM_-hTZWyWGF8t6qUsg_pb_x600.png"
348,"Saint-?milion Grand Cru2016","Ch?teau Pindefleurs","90% Merlot, 10% Cabernet Franc","France / Bordeaux / Libournais / Saint-?milion / Saint-?milion Grand Cru","Contains sulfites, egg allergens, milk allergens","Red wine","Saint-?milion Grand Cru","France",40086,14,"Bordeaux Saint-?milion","QukV09SMSfaeYbixqB3ZjQ_pb_x600.png"
349,"Saint-?milion Grand Cru2016","Ch?teau Monbousquet","100% Merlot","France / Bordeaux / Libournais / Saint-?milion / Saint-?milion Grand Cru","Contains sulfites","Red wine","Saint-?milion Grand Cru","France",92104,14.5,"Bordeaux Saint-?milion","UudX6ljrS6mtQQfwKV1ZEg_pb_x600.png"
350,"Pomerol2016","Ch?teau La Grave (Trigant de Boisset)","Merlot","France / Bordeaux / Libournais / Pomerol","Contains sulfites","Red wine","Pomerol","France",71457,13,"Bordeaux Pomerol","2amQyr3ZR0atpJ0ZUHNzkQ_pb_x600.png"
351,"Caus Lubis2004","Can R?fols dels Caus","100% Merlot","Spain / Catalunya / Pened?s","Contains sulfites","Red wine","Pened?s","Spain",66363,14,"Spanish Merlot","xbigaczbT66zN26DAZU3jA_pb_x600.png"
352,"Pomerol2006","Ch?teau Certan Marzelle","Merlot","France / Bordeaux / Libournais / Pomerol","Contains sulfites","Red wine","Pomerol","France",77759,12.5,"Bordeaux Pomerol","Et0AZ4PRSWyq18M_L1sHMQ_pb_x600.png"
353,"Pomerol2001","Ch?teau Certan Marzelle","100% Merlot","France / Bordeaux / Libournais / Pomerol","Contains sulfites","Red wine","Pomerol","France",95657,13,"Bordeaux Pomerol","Et0AZ4PRSWyq18M_L1sHMQ_pb_x600.png"
354,"Pomerol2003","Ch?teau Certan Marzelle","Merlot","France / Bordeaux / Libournais / Pomerol","Contains sulfites","Red wine","Pomerol","France",78697,,"Bordeaux Pomerol","Et0AZ4PRSWyq18M_L1sHMQ_pb_x600.png"
355,"Merlot2014","Stags' Leap","100% Merlot","United States / California / North Coast / Napa County / Napa Valley","Contains sulfites","Red wine","Napa Valley","United States",93222,14.8,"Californian Merlot","Aznsgad-RvyG-DC_-GGQ_A_pb_x600.png"
356,"Saint-?milion Grand Cru2012","Ch?teau Monbousquet","Merlot, Cabernet Sauvignon, Cabernet Franc","France / Bordeaux / Libournais / Saint-?milion / Saint-?milion Grand Cru","Contains sulfites","Red wine","Saint-?milion Grand Cru","France",81580,13.5,"Bordeaux Saint-?milion","UudX6ljrS6mtQQfwKV1ZEg_pb_x600.png"
357,"Virginie de Valandraud Saint-?milion Grand Cru2014","Ch?teau Valandraud","70% Merlot, 20% Cabernet Franc, 10% Cabernet Sauvignon","France / Bordeaux / Libournais / Saint-?milion / Saint-?milion Grand Cru","Contains sulfites","Red wine","Saint-?milion Grand Cru","France",65290,13.5,"Bordeaux Saint-?milion","vkpC_jDrT0K5JXievmQvXA_pb_x600.png"
358,"Saint-?milion Grand Cru2014","Ch?teau Monbousquet","100% Merlot","France / Bordeaux / Libournais / Saint-?milion / Saint-?milion Grand Cru","Contains sulfites","Red wine","Saint-?milion Grand Cru","France",71592,12.5,"Bordeaux Saint-?milion","UudX6ljrS6mtQQfwKV1ZEg_pb_x600.png"
359,"Cosecha2017","Hacienda Monasterio","100% Tempranillo","Spain / Castilla y Le?n / Ribera del Duero","Contains sulfites","Red wine","Ribera del Duero","Spain",97064,15,"Spanish Ribera Del Duero Red","gQ-iYTkHQRuzEObQ4ASLjw_pb_x600.png"
360,"Cosecha2018","Hacienda Monasterio","100% Merlot","Spain / Castilla y Le?n / Ribera del Duero","Contains sulfites","Red wine","Ribera del Duero","Spain",43907,15,"Spanish Ribera Del Duero Red","gQ-iYTkHQRuzEObQ4ASLjw_pb_x600.png"
361,"Lalande-de-Pomerol2018","Ch?teau La Fleur de Bo?ard","100% Merlot","France / Bordeaux / Libournais / Lalande-de-Pomerol","Contains sulfites","Red wine","Lalande-de-Pomerol","France",51213,14.5,"Bordeaux Libournais Red","s_RjfSJDT_iv9KJKkthL-g_pb_x600.png"
362,"Arnau Oller Selecci? de la Familia2016","Oller del Mas","100% Merlot","Spain / Catalunya / Pla de Bages","Contains sulfites","Red wine","Pla de Bages","Spain",44376,,"Spanish Red","PzzluSYtRSOr2D37MEav8g_pb_x600.png"
363,"Pauillac de Latour2010","Ch?teau Latour","100% Cabernet Sauvignon","France / Bordeaux / M?doc / Pauillac","Contains sulfites","Red wine","Pauillac","France",68776,13.5,"Bordeaux Pauillac","628--N2ISnyvIm9IayBzrw_pb_x600.png"
364,"L'Hospitalet de Gazin Pomerol2016","Ch?teau Gazin","100% Merlot","France / Bordeaux / Libournais / Pomerol","Contains sulfites","Red wine","Pomerol","France",61671,14,"Bordeaux Pomerol","w415ZVJcTWCXgGXjug-pGg_pb_x600.png"
365,"Pomerol2015","Ch?teau La Grave (Trigant de Boisset)","100% Merlot","France / Bordeaux / Libournais / Pomerol","Contains sulfites, egg allergens, milk allergens","Red wine","Pomerol","France",66296,14.5,"Bordeaux Pomerol","2amQyr3ZR0atpJ0ZUHNzkQ_pb_x600.png"
366,"Virginie de Valandraud Saint-?milion Grand Cru2016","Ch?teau Valandraud","Merlot","France / Bordeaux / Libournais / Saint-?milion / Saint-?milion Grand Cru","Contains sulfites","Red wine","Saint-?milion Grand Cru","France",74340,13,"Bordeaux Saint-?milion","vkpC_jDrT0K5JXievmQvXA_pb_x600.png"
367,"Saint-?milion Grand Cru (Grand Cru Class?)2017","Ch?teau Fonroque","100% Merlot","France / Bordeaux / Libournais / Saint-?milion / Saint-?milion Grand Cru","Contains sulfites","Red wine","Saint-?milion Grand Cru","France",64084,14,"Bordeaux Saint-?milion","F-kdjMeiT5SzCcd0FTs1VA_pb_x600.png"
368,"Pomerol2017","Ch?teau Lafleur-Gazin","100% Merlot","France / Bordeaux / Libournais / Pomerol","Contains sulfites","Red wine","Pomerol","France",70519,13,"Bordeaux Pomerol","rScZbuwbT0OED3y6hBf5ig_pb_x600.png"
369,"Hipperia Red Blend2017","Pago de Vallegarc?a","55% Cabernet Sauvignon, 35% Cabernet Franc, 9% Merlot, 1% Petit Verdot","Spain / Castilla","Contains sulfites","Red wine","Castilla","Spain",38879,15,"Spanish Red","L1nQMYl8SxaWfHo5u-drOg_pb_x600.png"
370,"Merlot Unfiltered2002","Newton","Merlot","United States / California / North Coast / Napa County / Napa Valley","Contains sulfites","Red wine","Napa Valley","United States",97275,,"Californian Merlot","Yu0gmUfSRUSAIFwn97XjFw_pb_x600.png"
371,"Harmonie du Soir2012","Puriri Hills","100% Merlot","New Zealand / North Island / Auckland","Contains sulfites","Red wine","Auckland","New Zealand",74254,,"","hVrn4wg1SCemXFR_VobInw_pb_x600.png"
372,"Saint-?milion Grand Cru (Grand Cru Class?)2007","Ch?teau La Serre","Merlot","France / Bordeaux / Libournais / Saint-?milion / Saint-?milion Grand Cru","Contains sulfites, egg allergens, milk allergens","Red wine","Saint-?milion Grand Cru","France",55370,13.5,"Bordeaux Saint-?milion","kqnLM_-hTZWyWGF8t6qUsg_pb_x600.png"
373,"Saint-?milion Grand Cru2016","Ch?teau Pindefleurs","90% Merlot, 10% Cabernet Franc","France / Bordeaux / Libournais / Saint-?milion / Saint-?milion Grand Cru","Contains sulfites, egg allergens, milk allergens","Red wine","Saint-?milion Grand Cru","France",40086,14,"Bordeaux Saint-?milion","QukV09SMSfaeYbixqB3ZjQ_pb_x600.png"
374,"Saint-?milion Grand Cru2016","Ch?teau Monbousquet","100% Merlot","France / Bordeaux / Libournais / Saint-?milion / Saint-?milion Grand Cru","Contains sulfites","Red wine","Saint-?milion Grand Cru","France",92104,14.5,"Bordeaux Saint-?milion","UudX6ljrS6mtQQfwKV1ZEg_pb_x600.png"
375,"Pomerol2016","Ch?teau La Grave (Trigant de Boisset)","Merlot","France / Bordeaux / Libournais / Pomerol","Contains sulfites","Red wine","Pomerol","France",71457,13,"Bordeaux Pomerol","2amQyr3ZR0atpJ0ZUHNzkQ_pb_x600.png"
376,"Caus Lubis2004","Can R?fols dels Caus","100% Merlot","Spain / Catalunya / Pened?s","Contains sulfites","Red wine","Pened?s","Spain",66363,14,"Spanish Merlot","xbigaczbT66zN26DAZU3jA_pb_x600.png"
377,"Pomerol2006","Ch?teau Certan Marzelle","Merlot","France / Bordeaux / Libournais / Pomerol","Contains sulfites","Red wine","Pomerol","France",77759,12.5,"Bordeaux Pomerol","Et0AZ4PRSWyq18M_L1sHMQ_pb_x600.png"
378,"Pomerol2001","Ch?teau Certan Marzelle","100% Merlot","France / Bordeaux / Libournais / Pomerol","Contains sulfites","Red wine","Pomerol","France",95657,13,"Bordeaux Pomerol","Et0AZ4PRSWyq18M_L1sHMQ_pb_x600.png"
379,"Pomerol2003","Ch?teau Certan Marzelle","Merlot","France / Bordeaux / Libournais / Pomerol","Contains sulfites","Red wine","Pomerol","France",78697,,"Bordeaux Pomerol","Et0AZ4PRSWyq18M_L1sHMQ_pb_x600.png"
380,"Merlot2014","Stags' Leap","100% Merlot","United States / California / North Coast / Napa County / Napa Valley","Contains sulfites","Red wine","Napa Valley","United States",93222,14.8,"Californian Merlot","Aznsgad-RvyG-DC_-GGQ_A_pb_x600.png"
381,"Saint-?milion Grand Cru2012","Ch?teau Monbousquet","Merlot, Cabernet Sauvignon, Cabernet Franc","France / Bordeaux / Libournais / Saint-?milion / Saint-?milion Grand Cru","Contains sulfites","Red wine","Saint-?milion Grand Cru","France",81580,13.5,"Bordeaux Saint-?milion","UudX6ljrS6mtQQfwKV1ZEg_pb_x600.png"
382,"Virginie de Valandraud Saint-?milion Grand Cru2014","Ch?teau Valandraud","70% Merlot, 20% Cabernet Franc, 10% Cabernet Sauvignon","France / Bordeaux / Libournais / Saint-?milion / Saint-?milion Grand Cru","Contains sulfites","Red wine","Saint-?milion Grand Cru","France",65290,13.5,"Bordeaux Saint-?milion","vkpC_jDrT0K5JXievmQvXA_pb_x600.png"
383,"Saint-?milion Grand Cru2014","Ch?teau Monbousquet","100% Merlot","France / Bordeaux / Libournais / Saint-?milion / Saint-?milion Grand Cru","Contains sulfites","Red wine","Saint-?milion Grand Cru","France",71592,12.5,"Bordeaux Saint-?milion","UudX6ljrS6mtQQfwKV1ZEg_pb_x600.png"
384,"Bacharacher Wolfsh?hle Riesling Auslese1992","Ratzenberger","Riesling","Germany / Mittelrhein","Contains sulfites","White wine","Mittelrhein","Germany",46722,,"German Riesling","pejaL6WGT6aoSKSUTxiooQ_pb_x600.png"
385,"Wehlener Sonnenuhr Riesling Sp?tlese2016","Joh. Jos. Pr?m","100% Riesling","Germany / Mosel / Wehlen","Contains sulfites","White wine","Wehlen","Germany",56978,8,"German Riesling","H6y8DYFpT-OkXnzNtyO43g_pb_x600.png"
386,"Riesling Grossi La?e2013","Hugel","100% Riesling","France / Alsace","Contains sulfites","White wine","Alsace","France",74876,12.5,"Alsace Riesling","78aAukF7QZi8_n0Z5cvdpw_pb_x600.png"
387,"Encore Noble Riesling2016","Pegasus Bay","100% Riesling","New Zealand / South Island / Canterbury","Contains sulfites","White wine","Canterbury","New Zealand",32383,,"New Zealand Riesling","5ZQHsQ_5Qq2MUTVX6NRnpQ_pb_x600.png"
388,"Felsenberg GG2018","D?nnhoff","100% Riesling","Germany / Nahe","Contains sulfites","White wine","Nahe","Germany",71189,13,"German Riesling","sFH7_qcgRyCVtMD6G9VnRw_pb_x600.png"
389,"Pettenthal Riesling GG2015","K?hling-Gillot","100% Riesling","Germany / Rheinhessen","Contains sulfites, egg allergens","White wine","Rheinhessen","Germany",61738,13,"German Riesling","5_zo7EDfSh24FLcI-ONgGw_pb_x600.png"
390,"Ekam2019","Castell d'Encus","100% Riesling","Spain / Catalunya / Costers del Segre","Contains sulfites","White wine","Costers del Segre","Spain",32109,12,"","HapY7wtrSAClntWjGNy1BQ_pb_x600.png"
391,"St. Jost GG2013","Ratzenberger","Riesling","Germany / Mittelrhein","Contains sulfites","White wine","Mittelrhein","Germany",49940,,"German Riesling","eWyTc5HbS5qb3sLTBcxpCw_150x200.jpg"
392,"Nonnenberg Monopol Riesling2018","Georg Breuer","100% Riesling","Germany / Rheingau","Contains sulfites","White wine","Rheingau","Germany",89422,11.5,"German Riesling","kOQQ-gI2Q7eriR7uUhG7nw_pb_x600.png"
393,"Riesling Scharzhof2018","Egon M?ller - Scharzhof","100% Riesling","Germany / Mosel / Wiltingen","Contains sulfites","White wine","Wiltingen","Germany",59392,10.5,"German Riesling","h9KO_iWpSIyfBHnQ5SGsYw_pb_x600.png"
394,"Ekam Ess?ncia2018","Castell d'Encus","100% Riesling","Spain / Catalunya / Costers del Segre","Contains sulfites","White wine","Costers del Segre","Spain",60866,9.8,"","fkrf6xjLTiO6TU9ST1lS2g_pb_x600.png"
395,"Wehlener Sonnenuhr Riesling Auslese2015","Joh. Jos. Pr?m","100% Riesling","Germany / Mosel / Wehlen","Contains sulfites","White wine","Wehlen","Germany",70318,7.5,"German Riesling","z7B_lm7URWy88F0inHlZ-w_pb_x600.png"
396,"Halenberg Riesling GG2018","Emrich-Sch?nleber","100% Riesling","Germany / Nahe","Contains sulfites","White wine","Nahe","Germany",87210,12,"German Riesling","WMaNS-5XTkOGiM2SiyWdgw_pb_x600.png"
397,"Frauenberg Riesling GG2015","Battenfeld Spanier","100% Riesling","Germany / Rheinhessen","Contains sulfites","White wine","Rheinhessen","Germany",61738,12.5,"German Riesling","w5_lxJD9SgKowpj-uPuAcQ_pb_x600.png"
398,"Pettenthal Riesling GG2014","K?hling-Gillot","100% Riesling","Germany / Rheinhessen","Contains sulfites, egg allergens, milk allergens","White wine","Rheinhessen","Germany",59526,12.5,"German Riesling","5_zo7EDfSh24FLcI-ONgGw_pb_x600.png"
399,"Niederh?user Hermannsh?hle Riesling Sp?tlese2018","D?nnhoff","100% Riesling","Germany / Nahe","Contains sulfites","White wine","Nahe","Germany",49873,8,"German Riesling","ex5cxS0sRbOJYoxLfl3XKA_pb_x600.png"
400,"Riesling Alsace Grand Cru 'Muenchberg'2015","Julien Meyer","Riesling","France / Alsace / Alsace Grand Cru / Alsace Grand Cru 'Muenchberg'","Contains sulfites","White wine","Alsace Grand Cru 'Muenchberg'","France",40555,,"Alsace Riesling","K4PLwKACQzOmzK9iK87DaQ_pb_x600.png"
401,"Uhlen L Laubach2017","Heymann-L?wenstein","100% Riesling","Germany / Mosel","Contains sulfites","White wine","Mosel","Germany",71189,12,"German Riesling","zj1pW_hqTJ63d60Bo0G3TQ_pb_x600.png"
402,"Wehlener Sonnenuhr Riesling Kabinett2018","Joh. Jos. Pr?m","100% Riesling","Germany / Mosel / Wehlen","Contains sulfites","White wine","Wehlen","Germany",47460,9.5,"German Riesling","MVRCyPFfRwa2Z6BLPC-AKg_pb_x600.png"
403,"Ruppertsberger Reiterpfad Riesling2015","Von Winning","Riesling","Germany / Pfalz","Contains sulfites","White wine","Pfalz","Germany",64810,12,"German Riesling","ffztPn3LRRWuyYdOohBDEg_pb_x600.png"
404,"Bannockburn Riesling2019","Felton Road","100% Riesling","New Zealand / South Island / Central Otago","Contains sulfites","White wine","Central Otago","New Zealand",36333,,"New Zealand Riesling","dNoIZBx0TMWypFrJke6DOQ_pb_x600.png"
405,"Two Princes Riesling2017","Prinz Salm","100% Riesling","Germany / Rheinhessen","Contains sulfites, egg allergens","White wine","Rheinhessen","Germany",51880,10,"German Riesling","y2X6heztSeeFyVgtZNgTpA_pb_x600.png"
406,"Bannockburn Riesling2020","Felton Road","Riesling","New Zealand / South Island / Central Otago","Contains sulfites","White wine","Central Otago","New Zealand",37123,9,"New Zealand Riesling","dNoIZBx0TMWypFrJke6DOQ_pb_x600.png"
407,"Hofberg Sp?tlese Riesling2015","A. J. Adam","100% Riesling","Germany / Mosel / Dhron","Contains sulfites","Dessert wine","Dhron","Germany",36131,,"German Riesling","YYbw9DFwQTqC6U0hSrYGDw_pb_x600.png"
408,"Riesling2014","Bay of Fires","Riesling","Australia / Tasmania","Contains sulfites","White wine","Tasmania","Australia",70000,,"Australian Riesling","1orMNLkITMOhj_XCFWyItA_pb_x600.png"
409,"Sauvignon Blanc2019","Little Beauty","100% Sauvignon Blanc","New Zealand / South Island / Marlborough","Contains sulfites","White wine","Marlborough","New Zealand",60000,13,"New Zealand Sauvignon Blanc","SMbI_VdUTkKpqAc1n-Z76A_pb_x600.png"
410,"Sauvignon Blanc2019","Cloudy Bay","100% Sauvignon Blanc","New Zealand / South Island / Marlborough","Contains sulfites, egg allergens, milk allergens","White wine","Marlborough","New Zealand",35729,13,"New Zealand Sauvignon Blanc","OLcgV2fIQrin6TBXwbw6mg_pb_x600.png"
411,"Edmond Sancerre2016","Alphonse Mellot","100% Sauvignon Blanc","France / Loire Valley / Upper Loire / Sancerre","Contains sulfites","White wine","Sancerre","France",79099,13,"Upper Loire White","Nwlk0AvhTdm06gIzCV26vw_pb_x600.png"
412,"X, SJP Sauvignon Blanc2020","Invivo","100% Sauvignon Blanc","New Zealand / South Island / Marlborough","Contains sulfites","White wine","Marlborough","New Zealand",35000,13,"New Zealand Sauvignon Blanc","Y2vCkN59TiyXN9UmwYinYQ_pb_x600.png"
413,"Sancerre Les Romains2018","Domaine Vacheron","100% Sauvignon Blanc","France / Loire Valley / Upper Loire / Sancerre","Contains sulfites","White wine","Sancerre","France",57515,13,"Upper Loire White","C35AlBeJTF20gs5vlto02Q_pb_x600.png"
414,"Sauvignon Blanc2018","Amisfield","100% Sauvignon Blanc","New Zealand / South Island / Central Otago","Contains sulfites","White wine","Central Otago","New Zealand",39493,14,"New Zealand Sauvignon Blanc","KJqsk_XPRTC7-gQQUq3vvA_pb_x600.png"
415,"La Grande C?te Sancerre2018","Pascal Cotat","100% Sauvignon Blanc","France / Loire Valley / Upper Loire / Sancerre","Contains sulfites","White wine","Sancerre","France",56710,,"Upper Loire White","cUntYIJqSTCpi9FyWPfHgw_pb_x600.png"
